alder,tilflytningskommune,fraflytningskommune,årstal,værdi_m,værdi_k
85-89 år,Frederiksberg,Hørsholm,2016,0,0
85-89 år,Frederiksberg,Hørsholm,2017,0,0
85-89 år,Frederiksberg,Rudersdal,2006,0,0
85-89 år,Frederiksberg,Rudersdal,2007,0,0
85-89 år,Frederiksberg,Rudersdal,2008,0,0
85-89 år,Frederiksberg,Rudersdal,2009,0,0
85-89 år,Frederiksberg,Rudersdal,2010,0,0
85-89 år,Frederiksberg,Rudersdal,2011,0,0
85-89 år,Frederiksberg,Rudersdal,2012,0,1
85-89 år,Frederiksberg,Rudersdal,2013,0,0
85-89 år,Frederiksberg,Rudersdal,2014,0,2
85-89 år,Frederiksberg,Rudersdal,2015,0,0
85-89 år,Frederiksberg,Rudersdal,2016,0,0
85-89 år,Frederiksberg,Rudersdal,2017,0,0
85-89 år,Frederiksberg,Bornholm,2006,0,1
85-89 år,Frederiksberg,Bornholm,2007,0,0
85-89 år,Frederiksberg,Bornholm,2008,0,0
85-89 år,Frederiksberg,Bornholm,2009,0,0
85-89 år,Frederiksberg,Bornholm,2010,0,0
85-89 år,Frederiksberg,Bornholm,2011,0,0
85-89 år,Frederiksberg,Bornholm,2012,0,0
85-89 år,Frederiksberg,Bornholm,2013,0,0
85-89 år,Frederiksberg,Bornholm,2014,0,0
85-89 år,Frederiksberg,Bornholm,2015,0,1
85-89 år,Frederiksberg,Bornholm,2016,0,0
85-89 år,Frederiksberg,Bornholm,2017,0,0
85-89 år,Frederiksberg,Christiansø,2006,0,0
85-89 år,Frederiksberg,Christiansø,2007,0,0
85-89 år,Frederiksberg,Christiansø,2008,0,0
85-89 år,Frederiksberg,Christiansø,2009,0,0
85-89 år,Frederiksberg,Christiansø,2010,0,0
85-89 år,Frederiksberg,Christiansø,2011,0,0
85-89 år,Frederiksberg,Christiansø,2012,0,0
85-89 år,Frederiksberg,Christiansø,2013,0,0
85-89 år,Frederiksberg,Christiansø,2014,0,0
85-89 år,Frederiksberg,Christiansø,2015,0,0
85-89 år,Frederiksberg,Christiansø,2016,0,0
85-89 år,Frederiksberg,Christiansø,2017,0,0
85-89 år,Frederiksberg,Greve,2006,0,0
85-89 år,Frederiksberg,Greve,2007,0,0
85-89 år,Frederiksberg,Greve,2008,0,0
85-89 år,Frederiksberg,Greve,2009,1,1
85-89 år,Frederiksberg,Greve,2010,0,0
85-89 år,Frederiksberg,Greve,2011,0,0
85-89 år,Frederiksberg,Greve,2012,0,0
85-89 år,Frederiksberg,Greve,2013,0,0
85-89 år,Frederiksberg,Greve,2014,0,0
85-89 år,Frederiksberg,Greve,2015,1,0
85-89 år,Frederiksberg,Greve,2016,0,0
85-89 år,Frederiksberg,Greve,2017,0,0
85-89 år,Frederiksberg,Køge,2006,0,0
85-89 år,Frederiksberg,Køge,2007,0,0
85-89 år,Frederiksberg,Køge,2008,0,0
85-89 år,Frederiksberg,Køge,2009,0,0
85-89 år,Frederiksberg,Køge,2010,0,0
85-89 år,Frederiksberg,Køge,2011,0,0
85-89 år,Frederiksberg,Køge,2012,0,0
85-89 år,Frederiksberg,Køge,2013,0,0
85-89 år,Frederiksberg,Køge,2014,0,0
85-89 år,Frederiksberg,Køge,2015,0,0
85-89 år,Frederiksberg,Køge,2016,0,0
85-89 år,Frederiksberg,Køge,2017,0,0
85-89 år,Frederiksberg,Lejre,2006,0,0
85-89 år,Frederiksberg,Lejre,2007,0,0
85-89 år,Frederiksberg,Lejre,2008,0,0
85-89 år,Frederiksberg,Lejre,2009,0,0
85-89 år,Frederiksberg,Lejre,2010,0,0
85-89 år,Frederiksberg,Lejre,2011,0,0
85-89 år,Frederiksberg,Lejre,2012,0,0
85-89 år,Frederiksberg,Lejre,2013,0,0
85-89 år,Frederiksberg,Lejre,2014,0,0
85-89 år,Frederiksberg,Lejre,2015,0,0
85-89 år,Frederiksberg,Lejre,2016,0,0
85-89 år,Frederiksberg,Lejre,2017,1,0
85-89 år,Frederiksberg,Roskilde,2006,0,0
85-89 år,Frederiksberg,Roskilde,2007,0,1
85-89 år,Frederiksberg,Roskilde,2008,1,0
85-89 år,Frederiksberg,Roskilde,2009,0,0
85-89 år,Frederiksberg,Roskilde,2010,1,0
85-89 år,Frederiksberg,Roskilde,2011,0,0
85-89 år,Frederiksberg,Roskilde,2012,0,0
85-89 år,Frederiksberg,Roskilde,2013,0,0
85-89 år,Frederiksberg,Roskilde,2014,0,0
85-89 år,Frederiksberg,Roskilde,2015,0,1
85-89 år,Frederiksberg,Roskilde,2016,1,0
85-89 år,Frederiksberg,Roskilde,2017,0,0
85-89 år,Frederiksberg,Solrød,2006,0,0
85-89 år,Frederiksberg,Solrød,2007,0,0
85-89 år,Frederiksberg,Solrød,2008,0,0
85-89 år,Frederiksberg,Solrød,2009,0,0
85-89 år,Frederiksberg,Solrød,2010,0,0
85-89 år,Frederiksberg,Solrød,2011,0,0
85-89 år,Frederiksberg,Solrød,2012,0,1
85-89 år,Frederiksberg,Solrød,2013,0,0
85-89 år,Frederiksberg,Solrød,2014,0,0
85-89 år,Frederiksberg,Solrød,2015,0,0
85-89 år,Frederiksberg,Solrød,2016,0,0
85-89 år,Frederiksberg,Solrød,2017,1,0
85-89 år,Frederiksberg,Faxe,2006,0,0
85-89 år,Frederiksberg,Faxe,2007,0,1
85-89 år,Frederiksberg,Faxe,2008,0,0
85-89 år,Frederiksberg,Faxe,2009,0,0
85-89 år,Frederiksberg,Faxe,2010,0,0
85-89 år,Frederiksberg,Faxe,2011,0,0
85-89 år,Frederiksberg,Faxe,2012,0,0
85-89 år,Frederiksberg,Faxe,2013,0,0
85-89 år,Frederiksberg,Faxe,2014,0,0
85-89 år,Frederiksberg,Faxe,2015,0,0
85-89 år,Frederiksberg,Faxe,2016,0,0
85-89 år,Frederiksberg,Faxe,2017,0,0
85-89 år,Frederiksberg,Guldborgsund,2006,0,0
85-89 år,Frederiksberg,Guldborgsund,2007,0,0
85-89 år,Frederiksberg,Guldborgsund,2008,0,1
85-89 år,Frederiksberg,Guldborgsund,2009,1,0
85-89 år,Frederiksberg,Guldborgsund,2010,0,0
85-89 år,Frederiksberg,Guldborgsund,2011,0,0
85-89 år,Frederiksberg,Guldborgsund,2012,0,0
85-89 år,Frederiksberg,Guldborgsund,2013,0,0
85-89 år,Frederiksberg,Guldborgsund,2014,0,0
85-89 år,Frederiksberg,Guldborgsund,2015,0,1
85-89 år,Frederiksberg,Guldborgsund,2016,0,0
85-89 år,Frederiksberg,Guldborgsund,2017,1,0
85-89 år,Frederiksberg,Holbæk,2006,0,0
85-89 år,Frederiksberg,Holbæk,2007,0,0
85-89 år,Frederiksberg,Holbæk,2008,0,0
85-89 år,Frederiksberg,Holbæk,2009,0,0
85-89 år,Frederiksberg,Holbæk,2010,0,0
85-89 år,Frederiksberg,Holbæk,2011,0,0
85-89 år,Frederiksberg,Holbæk,2012,0,0
85-89 år,Frederiksberg,Holbæk,2013,0,0
85-89 år,Frederiksberg,Holbæk,2014,0,0
85-89 år,Frederiksberg,Holbæk,2015,1,1
85-89 år,Frederiksberg,Holbæk,2016,0,0
85-89 år,Frederiksberg,Holbæk,2017,0,1
85-89 år,Frederiksberg,Kalundborg,2006,0,1
85-89 år,Frederiksberg,Kalundborg,2007,0,1
85-89 år,Frederiksberg,Kalundborg,2008,0,0
85-89 år,Frederiksberg,Kalundborg,2009,0,0
85-89 år,Frederiksberg,Kalundborg,2010,0,0
85-89 år,Frederiksberg,Kalundborg,2011,0,0
85-89 år,Frederiksberg,Kalundborg,2012,0,0
85-89 år,Frederiksberg,Kalundborg,2013,0,0
85-89 år,Frederiksberg,Kalundborg,2014,0,0
85-89 år,Frederiksberg,Kalundborg,2015,0,0
85-89 år,Frederiksberg,Kalundborg,2016,0,0
85-89 år,Frederiksberg,Kalundborg,2017,0,0
85-89 år,Frederiksberg,Lolland,2006,0,0
85-89 år,Frederiksberg,Lolland,2007,0,0
85-89 år,Frederiksberg,Lolland,2008,0,0
85-89 år,Frederiksberg,Lolland,2009,0,0
85-89 år,Frederiksberg,Lolland,2010,0,0
85-89 år,Frederiksberg,Lolland,2011,0,0
85-89 år,Frederiksberg,Lolland,2012,0,1
85-89 år,Frederiksberg,Lolland,2013,0,1
85-89 år,Frederiksberg,Lolland,2014,0,0
85-89 år,Frederiksberg,Lolland,2015,0,0
85-89 år,Frederiksberg,Lolland,2016,0,0
85-89 år,Frederiksberg,Lolland,2017,0,0
85-89 år,Frederiksberg,Næstved,2006,0,1
85-89 år,Frederiksberg,Næstved,2007,0,0
85-89 år,Frederiksberg,Næstved,2008,0,0
85-89 år,Frederiksberg,Næstved,2009,0,0
85-89 år,Frederiksberg,Næstved,2010,0,0
85-89 år,Frederiksberg,Næstved,2011,0,0
85-89 år,Frederiksberg,Næstved,2012,0,0
85-89 år,Frederiksberg,Næstved,2013,0,0
85-89 år,Frederiksberg,Næstved,2014,0,0
85-89 år,Frederiksberg,Næstved,2015,0,0
85-89 år,Frederiksberg,Næstved,2016,0,1
85-89 år,Frederiksberg,Næstved,2017,0,0
85-89 år,Frederiksberg,Odsherred,2006,0,0
85-89 år,Frederiksberg,Odsherred,2007,0,0
85-89 år,Frederiksberg,Odsherred,2008,0,0
85-89 år,Frederiksberg,Odsherred,2009,0,0
85-89 år,Frederiksberg,Odsherred,2010,0,0
85-89 år,Frederiksberg,Odsherred,2011,0,0
85-89 år,Frederiksberg,Odsherred,2012,0,0
85-89 år,Frederiksberg,Odsherred,2013,0,0
85-89 år,Frederiksberg,Odsherred,2014,0,0
85-89 år,Frederiksberg,Odsherred,2015,0,0
85-89 år,Frederiksberg,Odsherred,2016,0,0
85-89 år,Frederiksberg,Odsherred,2017,0,0
85-89 år,Frederiksberg,Ringsted,2006,0,0
85-89 år,Frederiksberg,Ringsted,2007,0,0
85-89 år,Frederiksberg,Ringsted,2008,0,0
85-89 år,Frederiksberg,Ringsted,2009,0,0
85-89 år,Frederiksberg,Ringsted,2010,0,0
85-89 år,Frederiksberg,Ringsted,2011,0,0
85-89 år,Frederiksberg,Ringsted,2012,0,0
85-89 år,Frederiksberg,Ringsted,2013,0,0
85-89 år,Frederiksberg,Ringsted,2014,0,0
85-89 år,Frederiksberg,Ringsted,2015,0,0
85-89 år,Frederiksberg,Ringsted,2016,0,0
85-89 år,Frederiksberg,Ringsted,2017,0,0
85-89 år,Frederiksberg,Slagelse,2006,0,0
85-89 år,Frederiksberg,Slagelse,2007,0,0
85-89 år,Frederiksberg,Slagelse,2008,0,0
85-89 år,Frederiksberg,Slagelse,2009,0,0
85-89 år,Frederiksberg,Slagelse,2010,0,0
85-89 år,Frederiksberg,Slagelse,2011,0,0
85-89 år,Frederiksberg,Slagelse,2012,0,0
85-89 år,Frederiksberg,Slagelse,2013,0,0
85-89 år,Frederiksberg,Slagelse,2014,0,0
85-89 år,Frederiksberg,Slagelse,2015,0,0
85-89 år,Frederiksberg,Slagelse,2016,0,0
85-89 år,Frederiksberg,Slagelse,2017,0,0
85-89 år,Frederiksberg,Sorø,2006,0,1
85-89 år,Frederiksberg,Sorø,2007,0,0
85-89 år,Frederiksberg,Sorø,2008,0,0
85-89 år,Frederiksberg,Sorø,2009,0,0
85-89 år,Frederiksberg,Sorø,2010,0,0
85-89 år,Frederiksberg,Sorø,2011,0,0
85-89 år,Frederiksberg,Sorø,2012,0,0
85-89 år,Frederiksberg,Sorø,2013,0,0
85-89 år,Frederiksberg,Sorø,2014,0,0
85-89 år,Frederiksberg,Sorø,2015,0,0
85-89 år,Frederiksberg,Sorø,2016,0,0
85-89 år,Frederiksberg,Sorø,2017,0,0
85-89 år,Frederiksberg,Stevns,2006,0,0
85-89 år,Frederiksberg,Stevns,2007,0,1
85-89 år,Frederiksberg,Stevns,2008,0,0
85-89 år,Frederiksberg,Stevns,2009,0,0
85-89 år,Frederiksberg,Stevns,2010,0,0
85-89 år,Frederiksberg,Stevns,2011,0,0
85-89 år,Frederiksberg,Stevns,2012,0,0
85-89 år,Frederiksberg,Stevns,2013,0,0
85-89 år,Frederiksberg,Stevns,2014,0,0
85-89 år,Frederiksberg,Stevns,2015,0,0
85-89 år,Frederiksberg,Stevns,2016,0,0
85-89 år,Frederiksberg,Stevns,2017,0,0
85-89 år,Frederiksberg,Vordingborg,2006,0,0
85-89 år,Frederiksberg,Vordingborg,2007,0,0
85-89 år,Frederiksberg,Vordingborg,2008,0,1
85-89 år,Frederiksberg,Vordingborg,2009,0,1
85-89 år,Frederiksberg,Vordingborg,2010,0,0
85-89 år,Frederiksberg,Vordingborg,2011,0,0
85-89 år,Frederiksberg,Vordingborg,2012,0,0
85-89 år,Frederiksberg,Vordingborg,2013,0,0
85-89 år,Frederiksberg,Vordingborg,2014,0,0
85-89 år,Frederiksberg,Vordingborg,2015,1,1
85-89 år,Frederiksberg,Vordingborg,2016,0,0
85-89 år,Frederiksberg,Vordingborg,2017,1,1
85-89 år,Frederiksberg,Assens,2006,0,0
85-89 år,Frederiksberg,Assens,2007,0,0
85-89 år,Frederiksberg,Assens,2008,0,0
85-89 år,Frederiksberg,Assens,2009,0,0
85-89 år,Frederiksberg,Assens,2010,0,0
85-89 år,Frederiksberg,Assens,2011,0,0
85-89 år,Frederiksberg,Assens,2012,0,1
85-89 år,Frederiksberg,Assens,2013,0,0
85-89 år,Frederiksberg,Assens,2014,0,0
85-89 år,Frederiksberg,Assens,2015,0,0
85-89 år,Frederiksberg,Assens,2016,0,0
85-89 år,Frederiksberg,Assens,2017,0,0
85-89 år,Frederiksberg,Faaborg-Midtfyn,2006,0,0
85-89 år,Frederiksberg,Faaborg-Midtfyn,2007,0,0
85-89 år,Frederiksberg,Faaborg-Midtfyn,2008,0,0
85-89 år,Frederiksberg,Faaborg-Midtfyn,2009,0,0
85-89 år,Frederiksberg,Faaborg-Midtfyn,2010,0,0
85-89 år,Frederiksberg,Faaborg-Midtfyn,2011,0,0
85-89 år,Frederiksberg,Faaborg-Midtfyn,2012,0,0
85-89 år,Frederiksberg,Faaborg-Midtfyn,2013,0,0
85-89 år,Frederiksberg,Faaborg-Midtfyn,2014,0,0
85-89 år,Frederiksberg,Faaborg-Midtfyn,2015,0,0
85-89 år,Frederiksberg,Faaborg-Midtfyn,2016,0,0
85-89 år,Frederiksberg,Faaborg-Midtfyn,2017,0,0
85-89 år,Frederiksberg,Kerteminde,2006,0,0
85-89 år,Frederiksberg,Kerteminde,2007,0,0
85-89 år,Frederiksberg,Kerteminde,2008,0,0
85-89 år,Frederiksberg,Kerteminde,2009,0,0
85-89 år,Frederiksberg,Kerteminde,2010,0,0
85-89 år,Frederiksberg,Kerteminde,2011,0,0
85-89 år,Frederiksberg,Kerteminde,2012,0,0
85-89 år,Frederiksberg,Kerteminde,2013,0,0
85-89 år,Frederiksberg,Kerteminde,2014,0,0
85-89 år,Frederiksberg,Kerteminde,2015,0,0
85-89 år,Frederiksberg,Kerteminde,2016,0,0
85-89 år,Frederiksberg,Kerteminde,2017,0,0
85-89 år,Frederiksberg,Langeland,2006,0,0
85-89 år,Frederiksberg,Langeland,2007,0,0
85-89 år,Frederiksberg,Langeland,2008,0,0
85-89 år,Frederiksberg,Langeland,2009,0,0
85-89 år,Frederiksberg,Langeland,2010,0,0
85-89 år,Frederiksberg,Langeland,2011,0,0
85-89 år,Frederiksberg,Langeland,2012,0,0
85-89 år,Frederiksberg,Langeland,2013,0,0
85-89 år,Frederiksberg,Langeland,2014,0,0
85-89 år,Frederiksberg,Langeland,2015,0,0
85-89 år,Frederiksberg,Langeland,2016,0,0
85-89 år,Frederiksberg,Langeland,2017,0,0
85-89 år,Frederiksberg,Middelfart,2006,0,0
85-89 år,Frederiksberg,Middelfart,2007,0,0
85-89 år,Frederiksberg,Middelfart,2008,0,0
85-89 år,Frederiksberg,Middelfart,2009,0,0
85-89 år,Frederiksberg,Middelfart,2010,0,0
85-89 år,Frederiksberg,Middelfart,2011,0,0
85-89 år,Frederiksberg,Middelfart,2012,0,0
85-89 år,Frederiksberg,Middelfart,2013,0,0
85-89 år,Frederiksberg,Middelfart,2014,0,0
85-89 år,Frederiksberg,Middelfart,2015,0,0
85-89 år,Frederiksberg,Middelfart,2016,0,0
85-89 år,Frederiksberg,Middelfart,2017,0,0
85-89 år,Frederiksberg,Nordfyns,2006,0,0
85-89 år,Frederiksberg,Nordfyns,2007,0,0
85-89 år,Frederiksberg,Nordfyns,2008,0,0
85-89 år,Frederiksberg,Nordfyns,2009,0,0
85-89 år,Frederiksberg,Nordfyns,2010,0,0
85-89 år,Frederiksberg,Nordfyns,2011,0,0
85-89 år,Frederiksberg,Nordfyns,2012,0,0
85-89 år,Frederiksberg,Nordfyns,2013,0,0
85-89 år,Frederiksberg,Nordfyns,2014,0,0
85-89 år,Frederiksberg,Nordfyns,2015,0,0
85-89 år,Frederiksberg,Nordfyns,2016,0,0
85-89 år,Frederiksberg,Nordfyns,2017,0,0
85-89 år,Frederiksberg,Nyborg,2006,0,0
85-89 år,Frederiksberg,Nyborg,2007,0,0
85-89 år,Frederiksberg,Nyborg,2008,0,0
85-89 år,Frederiksberg,Nyborg,2009,0,0
85-89 år,Frederiksberg,Nyborg,2010,0,0
85-89 år,Frederiksberg,Nyborg,2011,0,0
85-89 år,Frederiksberg,Nyborg,2012,0,0
85-89 år,Frederiksberg,Nyborg,2013,0,0
85-89 år,Frederiksberg,Nyborg,2014,0,0
85-89 år,Frederiksberg,Nyborg,2015,0,0
85-89 år,Frederiksberg,Nyborg,2016,0,0
85-89 år,Frederiksberg,Nyborg,2017,0,0
85-89 år,Frederiksberg,Odense,2006,0,0
85-89 år,Frederiksberg,Odense,2007,0,0
85-89 år,Frederiksberg,Odense,2008,0,0
85-89 år,Frederiksberg,Odense,2009,0,0
85-89 år,Frederiksberg,Odense,2010,0,0
85-89 år,Frederiksberg,Odense,2011,0,0
85-89 år,Frederiksberg,Odense,2012,0,0
85-89 år,Frederiksberg,Odense,2013,0,0
85-89 år,Frederiksberg,Odense,2014,0,0
85-89 år,Frederiksberg,Odense,2015,0,1
85-89 år,Frederiksberg,Odense,2016,0,0
85-89 år,Frederiksberg,Odense,2017,0,0
85-89 år,Frederiksberg,Svendborg,2006,0,0
85-89 år,Frederiksberg,Svendborg,2007,0,0
85-89 år,Frederiksberg,Svendborg,2008,0,0
85-89 år,Frederiksberg,Svendborg,2009,0,0
85-89 år,Frederiksberg,Svendborg,2010,0,0
85-89 år,Frederiksberg,Svendborg,2011,0,0
85-89 år,Frederiksberg,Svendborg,2012,0,0
85-89 år,Frederiksberg,Svendborg,2013,0,0
85-89 år,Frederiksberg,Svendborg,2014,0,1
85-89 år,Frederiksberg,Svendborg,2015,1,0
85-89 år,Frederiksberg,Svendborg,2016,0,0
85-89 år,Frederiksberg,Svendborg,2017,0,0
85-89 år,Frederiksberg,Ærø,2006,0,0
85-89 år,Frederiksberg,Ærø,2007,0,0
85-89 år,Frederiksberg,Ærø,2008,0,0
85-89 år,Frederiksberg,Ærø,2009,0,0
85-89 år,Frederiksberg,Ærø,2010,0,0
85-89 år,Frederiksberg,Ærø,2011,0,0
85-89 år,Frederiksberg,Ærø,2012,0,0
85-89 år,Frederiksberg,Ærø,2013,0,0
85-89 år,Frederiksberg,Ærø,2014,0,0
85-89 år,Frederiksberg,Ærø,2015,0,0
85-89 år,Frederiksberg,Ærø,2016,0,0
85-89 år,Frederiksberg,Ærø,2017,0,0
85-89 år,Frederiksberg,Billund,2006,0,0
85-89 år,Frederiksberg,Billund,2007,0,0
85-89 år,Frederiksberg,Billund,2008,0,0
85-89 år,Frederiksberg,Billund,2009,0,0
85-89 år,Frederiksberg,Billund,2010,0,0
85-89 år,Frederiksberg,Billund,2011,0,0
85-89 år,Frederiksberg,Billund,2012,0,0
85-89 år,Frederiksberg,Billund,2013,0,0
85-89 år,Frederiksberg,Billund,2014,0,0
85-89 år,Frederiksberg,Billund,2015,0,0
85-89 år,Frederiksberg,Billund,2016,0,0
85-89 år,Frederiksberg,Billund,2017,0,0
85-89 år,Frederiksberg,Esbjerg,2006,0,0
85-89 år,Frederiksberg,Esbjerg,2007,0,0
85-89 år,Frederiksberg,Esbjerg,2008,0,0
85-89 år,Frederiksberg,Esbjerg,2009,0,0
85-89 år,Frederiksberg,Esbjerg,2010,0,0
85-89 år,Frederiksberg,Esbjerg,2011,0,0
85-89 år,Frederiksberg,Esbjerg,2012,0,0
85-89 år,Frederiksberg,Esbjerg,2013,0,1
85-89 år,Frederiksberg,Esbjerg,2014,0,1
85-89 år,Frederiksberg,Esbjerg,2015,0,0
85-89 år,Frederiksberg,Esbjerg,2016,0,0
85-89 år,Frederiksberg,Esbjerg,2017,0,0
85-89 år,Frederiksberg,Fanø,2006,0,0
85-89 år,Frederiksberg,Fanø,2007,0,0
85-89 år,Frederiksberg,Fanø,2008,0,0
85-89 år,Frederiksberg,Fanø,2009,0,0
85-89 år,Frederiksberg,Fanø,2010,0,0
85-89 år,Frederiksberg,Fanø,2011,0,0
85-89 år,Frederiksberg,Fanø,2012,0,0
85-89 år,Frederiksberg,Fanø,2013,0,0
85-89 år,Frederiksberg,Fanø,2014,0,0
85-89 år,Frederiksberg,Fanø,2015,0,0
85-89 år,Frederiksberg,Fanø,2016,0,0
85-89 år,Frederiksberg,Fanø,2017,0,0
85-89 år,Frederiksberg,Fredericia,2006,0,0
85-89 år,Frederiksberg,Fredericia,2007,0,0
85-89 år,Frederiksberg,Fredericia,2008,0,0
85-89 år,Frederiksberg,Fredericia,2009,0,0
85-89 år,Frederiksberg,Fredericia,2010,0,0
85-89 år,Frederiksberg,Fredericia,2011,0,0
85-89 år,Frederiksberg,Fredericia,2012,0,0
85-89 år,Frederiksberg,Fredericia,2013,0,0
85-89 år,Frederiksberg,Fredericia,2014,0,0
85-89 år,Frederiksberg,Fredericia,2015,0,0
85-89 år,Frederiksberg,Fredericia,2016,0,0
85-89 år,Frederiksberg,Fredericia,2017,0,0
85-89 år,Frederiksberg,Haderslev,2006,0,0
85-89 år,Frederiksberg,Haderslev,2007,0,0
85-89 år,Frederiksberg,Haderslev,2008,0,1
85-89 år,Frederiksberg,Haderslev,2009,0,0
85-89 år,Frederiksberg,Haderslev,2010,0,0
85-89 år,Frederiksberg,Haderslev,2011,0,0
85-89 år,Frederiksberg,Haderslev,2012,0,0
85-89 år,Frederiksberg,Haderslev,2013,0,0
85-89 år,Frederiksberg,Haderslev,2014,0,0
85-89 år,Frederiksberg,Haderslev,2015,0,0
85-89 år,Frederiksberg,Haderslev,2016,0,0
85-89 år,Frederiksberg,Haderslev,2017,0,0
85-89 år,Frederiksberg,Kolding,2006,0,0
85-89 år,Frederiksberg,Kolding,2007,0,0
85-89 år,Frederiksberg,Kolding,2008,0,0
85-89 år,Frederiksberg,Kolding,2009,0,0
85-89 år,Frederiksberg,Kolding,2010,0,0
85-89 år,Frederiksberg,Kolding,2011,1,0
85-89 år,Frederiksberg,Kolding,2012,0,0
85-89 år,Frederiksberg,Kolding,2013,0,0
85-89 år,Frederiksberg,Kolding,2014,0,0
85-89 år,Frederiksberg,Kolding,2015,0,0
85-89 år,Frederiksberg,Kolding,2016,0,0
85-89 år,Frederiksberg,Kolding,2017,0,0
85-89 år,Frederiksberg,Sønderborg,2006,0,0
85-89 år,Frederiksberg,Sønderborg,2007,0,0
85-89 år,Frederiksberg,Sønderborg,2008,0,0
85-89 år,Frederiksberg,Sønderborg,2009,0,0
85-89 år,Frederiksberg,Sønderborg,2010,0,0
85-89 år,Frederiksberg,Sønderborg,2011,0,0
85-89 år,Frederiksberg,Sønderborg,2012,0,0
85-89 år,Frederiksberg,Sønderborg,2013,0,0
85-89 år,Frederiksberg,Sønderborg,2014,0,0
85-89 år,Frederiksberg,Sønderborg,2015,0,0
85-89 år,Frederiksberg,Sønderborg,2016,0,1
85-89 år,Frederiksberg,Sønderborg,2017,0,0
85-89 år,Frederiksberg,Tønder,2006,0,0
85-89 år,Frederiksberg,Tønder,2007,0,0
85-89 år,Frederiksberg,Tønder,2008,0,0
85-89 år,Frederiksberg,Tønder,2009,0,0
85-89 år,Frederiksberg,Tønder,2010,0,0
85-89 år,Frederiksberg,Tønder,2011,0,0
85-89 år,Frederiksberg,Tønder,2012,0,0
85-89 år,Frederiksberg,Tønder,2013,0,0
85-89 år,Frederiksberg,Tønder,2014,0,0
85-89 år,Frederiksberg,Tønder,2015,0,0
85-89 år,Frederiksberg,Tønder,2016,0,0
85-89 år,Frederiksberg,Tønder,2017,0,0
85-89 år,Frederiksberg,Varde,2006,0,0
85-89 år,Frederiksberg,Varde,2007,0,0
85-89 år,Frederiksberg,Varde,2008,0,0
85-89 år,Frederiksberg,Varde,2009,0,0
85-89 år,Frederiksberg,Varde,2010,0,0
85-89 år,Frederiksberg,Varde,2011,0,0
85-89 år,Frederiksberg,Varde,2012,0,0
85-89 år,Frederiksberg,Varde,2013,0,0
85-89 år,Frederiksberg,Varde,2014,0,0
85-89 år,Frederiksberg,Varde,2015,0,0
85-89 år,Frederiksberg,Varde,2016,0,0
85-89 år,Frederiksberg,Varde,2017,0,0
85-89 år,Frederiksberg,Vejen,2006,0,0
85-89 år,Frederiksberg,Vejen,2007,0,0
85-89 år,Frederiksberg,Vejen,2008,0,0
85-89 år,Frederiksberg,Vejen,2009,0,0
85-89 år,Frederiksberg,Vejen,2010,0,0
85-89 år,Frederiksberg,Vejen,2011,0,0
85-89 år,Frederiksberg,Vejen,2012,0,0
85-89 år,Frederiksberg,Vejen,2013,0,0
85-89 år,Frederiksberg,Vejen,2014,0,0
85-89 år,Frederiksberg,Vejen,2015,0,0
85-89 år,Frederiksberg,Vejen,2016,0,0
85-89 år,Frederiksberg,Vejen,2017,0,0
85-89 år,Frederiksberg,Vejle,2006,0,0
85-89 år,Frederiksberg,Vejle,2007,0,0
85-89 år,Frederiksberg,Vejle,2008,0,0
85-89 år,Frederiksberg,Vejle,2009,0,0
85-89 år,Frederiksberg,Vejle,2010,0,0
85-89 år,Frederiksberg,Vejle,2011,0,0
85-89 år,Frederiksberg,Vejle,2012,0,0
85-89 år,Frederiksberg,Vejle,2013,0,0
85-89 år,Frederiksberg,Vejle,2014,0,0
85-89 år,Frederiksberg,Vejle,2015,0,0
85-89 år,Frederiksberg,Vejle,2016,0,0
85-89 år,Frederiksberg,Vejle,2017,0,0
85-89 år,Frederiksberg,Aabenraa,2006,0,0
85-89 år,Frederiksberg,Aabenraa,2007,0,0
85-89 år,Frederiksberg,Aabenraa,2008,0,0
85-89 år,Frederiksberg,Aabenraa,2009,0,0
85-89 år,Frederiksberg,Aabenraa,2010,0,0
85-89 år,Frederiksberg,Aabenraa,2011,0,0
85-89 år,Frederiksberg,Aabenraa,2012,0,0
85-89 år,Frederiksberg,Aabenraa,2013,0,0
85-89 år,Frederiksberg,Aabenraa,2014,1,0
85-89 år,Frederiksberg,Aabenraa,2015,0,0
85-89 år,Frederiksberg,Aabenraa,2016,0,0
85-89 år,Frederiksberg,Aabenraa,2017,0,0
85-89 år,Frederiksberg,Favrskov,2006,0,0
85-89 år,Frederiksberg,Favrskov,2007,0,0
85-89 år,Frederiksberg,Favrskov,2008,0,0
85-89 år,Frederiksberg,Favrskov,2009,0,0
85-89 år,Frederiksberg,Favrskov,2010,0,0
85-89 år,Frederiksberg,Favrskov,2011,0,0
85-89 år,Frederiksberg,Favrskov,2012,0,0
85-89 år,Frederiksberg,Favrskov,2013,0,0
85-89 år,Frederiksberg,Favrskov,2014,0,0
85-89 år,Frederiksberg,Favrskov,2015,0,0
85-89 år,Frederiksberg,Favrskov,2016,0,0
85-89 år,Frederiksberg,Favrskov,2017,0,0
85-89 år,Frederiksberg,Hedensted,2006,0,0
