alder,tilflytningskommune,fraflytningskommune,årstal,værdi_m,værdi_k
50-54 år,Lejre,Frederiksberg,2017,2,2
50-54 år,Roskilde,Frederiksberg,2006,0,3
50-54 år,Roskilde,Frederiksberg,2007,1,3
50-54 år,Roskilde,Frederiksberg,2008,1,1
50-54 år,Roskilde,Frederiksberg,2009,0,4
50-54 år,Roskilde,Frederiksberg,2010,1,2
50-54 år,Roskilde,Frederiksberg,2011,6,2
50-54 år,Roskilde,Frederiksberg,2012,5,2
50-54 år,Roskilde,Frederiksberg,2013,1,1
50-54 år,Roskilde,Frederiksberg,2014,1,4
50-54 år,Roskilde,Frederiksberg,2015,3,5
50-54 år,Roskilde,Frederiksberg,2016,4,4
50-54 år,Roskilde,Frederiksberg,2017,1,3
50-54 år,Solrød,Frederiksberg,2006,1,1
50-54 år,Solrød,Frederiksberg,2007,0,1
50-54 år,Solrød,Frederiksberg,2008,0,1
50-54 år,Solrød,Frederiksberg,2009,1,0
50-54 år,Solrød,Frederiksberg,2010,0,0
50-54 år,Solrød,Frederiksberg,2011,0,0
50-54 år,Solrød,Frederiksberg,2012,1,1
50-54 år,Solrød,Frederiksberg,2013,0,0
50-54 år,Solrød,Frederiksberg,2014,1,1
50-54 år,Solrød,Frederiksberg,2015,0,0
50-54 år,Solrød,Frederiksberg,2016,1,0
50-54 år,Solrød,Frederiksberg,2017,0,0
50-54 år,Faxe,Frederiksberg,2006,0,0
50-54 år,Faxe,Frederiksberg,2007,2,1
50-54 år,Faxe,Frederiksberg,2008,2,2
50-54 år,Faxe,Frederiksberg,2009,0,0
50-54 år,Faxe,Frederiksberg,2010,0,1
50-54 år,Faxe,Frederiksberg,2011,0,0
50-54 år,Faxe,Frederiksberg,2012,0,0
50-54 år,Faxe,Frederiksberg,2013,2,1
50-54 år,Faxe,Frederiksberg,2014,1,1
50-54 år,Faxe,Frederiksberg,2015,1,0
50-54 år,Faxe,Frederiksberg,2016,0,0
50-54 år,Faxe,Frederiksberg,2017,0,0
50-54 år,Guldborgsund,Frederiksberg,2006,4,3
50-54 år,Guldborgsund,Frederiksberg,2007,1,1
50-54 år,Guldborgsund,Frederiksberg,2008,1,0
50-54 år,Guldborgsund,Frederiksberg,2009,0,2
50-54 år,Guldborgsund,Frederiksberg,2010,1,1
50-54 år,Guldborgsund,Frederiksberg,2011,0,0
50-54 år,Guldborgsund,Frederiksberg,2012,2,0
50-54 år,Guldborgsund,Frederiksberg,2013,3,1
50-54 år,Guldborgsund,Frederiksberg,2014,3,0
50-54 år,Guldborgsund,Frederiksberg,2015,1,0
50-54 år,Guldborgsund,Frederiksberg,2016,0,2
50-54 år,Guldborgsund,Frederiksberg,2017,1,1
50-54 år,Holbæk,Frederiksberg,2006,3,3
50-54 år,Holbæk,Frederiksberg,2007,0,0
50-54 år,Holbæk,Frederiksberg,2008,0,0
50-54 år,Holbæk,Frederiksberg,2009,1,0
50-54 år,Holbæk,Frederiksberg,2010,0,1
50-54 år,Holbæk,Frederiksberg,2011,2,1
50-54 år,Holbæk,Frederiksberg,2012,0,2
50-54 år,Holbæk,Frederiksberg,2013,1,2
50-54 år,Holbæk,Frederiksberg,2014,4,1
50-54 år,Holbæk,Frederiksberg,2015,0,0
50-54 år,Holbæk,Frederiksberg,2016,1,2
50-54 år,Holbæk,Frederiksberg,2017,0,1
50-54 år,Kalundborg,Frederiksberg,2006,0,3
50-54 år,Kalundborg,Frederiksberg,2007,0,1
50-54 år,Kalundborg,Frederiksberg,2008,0,0
50-54 år,Kalundborg,Frederiksberg,2009,0,1
50-54 år,Kalundborg,Frederiksberg,2010,0,1
50-54 år,Kalundborg,Frederiksberg,2011,0,0
50-54 år,Kalundborg,Frederiksberg,2012,0,0
50-54 år,Kalundborg,Frederiksberg,2013,1,1
50-54 år,Kalundborg,Frederiksberg,2014,1,0
50-54 år,Kalundborg,Frederiksberg,2015,1,1
50-54 år,Kalundborg,Frederiksberg,2016,0,1
50-54 år,Kalundborg,Frederiksberg,2017,2,1
50-54 år,Lolland,Frederiksberg,2006,1,3
50-54 år,Lolland,Frederiksberg,2007,0,1
50-54 år,Lolland,Frederiksberg,2008,0,0
50-54 år,Lolland,Frederiksberg,2009,1,0
50-54 år,Lolland,Frederiksberg,2010,0,0
50-54 år,Lolland,Frederiksberg,2011,0,0
50-54 år,Lolland,Frederiksberg,2012,1,0
50-54 år,Lolland,Frederiksberg,2013,0,1
50-54 år,Lolland,Frederiksberg,2014,0,1
50-54 år,Lolland,Frederiksberg,2015,0,1
50-54 år,Lolland,Frederiksberg,2016,0,0
50-54 år,Lolland,Frederiksberg,2017,1,1
50-54 år,Næstved,Frederiksberg,2006,0,1
50-54 år,Næstved,Frederiksberg,2007,3,1
50-54 år,Næstved,Frederiksberg,2008,0,2
50-54 år,Næstved,Frederiksberg,2009,0,0
50-54 år,Næstved,Frederiksberg,2010,2,0
50-54 år,Næstved,Frederiksberg,2011,1,3
50-54 år,Næstved,Frederiksberg,2012,0,0
50-54 år,Næstved,Frederiksberg,2013,0,0
50-54 år,Næstved,Frederiksberg,2014,0,2
50-54 år,Næstved,Frederiksberg,2015,0,0
50-54 år,Næstved,Frederiksberg,2016,0,0
50-54 år,Næstved,Frederiksberg,2017,1,0
50-54 år,Odsherred,Frederiksberg,2006,0,4
50-54 år,Odsherred,Frederiksberg,2007,2,1
50-54 år,Odsherred,Frederiksberg,2008,0,3
50-54 år,Odsherred,Frederiksberg,2009,0,0
50-54 år,Odsherred,Frederiksberg,2010,0,1
50-54 år,Odsherred,Frederiksberg,2011,1,3
50-54 år,Odsherred,Frederiksberg,2012,0,0
50-54 år,Odsherred,Frederiksberg,2013,2,2
50-54 år,Odsherred,Frederiksberg,2014,3,0
50-54 år,Odsherred,Frederiksberg,2015,1,3
50-54 år,Odsherred,Frederiksberg,2016,1,4
50-54 år,Odsherred,Frederiksberg,2017,0,0
50-54 år,Ringsted,Frederiksberg,2006,1,0
50-54 år,Ringsted,Frederiksberg,2007,1,1
50-54 år,Ringsted,Frederiksberg,2008,0,1
50-54 år,Ringsted,Frederiksberg,2009,0,1
50-54 år,Ringsted,Frederiksberg,2010,0,0
50-54 år,Ringsted,Frederiksberg,2011,0,0
50-54 år,Ringsted,Frederiksberg,2012,2,0
50-54 år,Ringsted,Frederiksberg,2013,1,1
50-54 år,Ringsted,Frederiksberg,2014,2,0
50-54 år,Ringsted,Frederiksberg,2015,1,0
50-54 år,Ringsted,Frederiksberg,2016,0,0
50-54 år,Ringsted,Frederiksberg,2017,0,0
50-54 år,Slagelse,Frederiksberg,2006,2,0
50-54 år,Slagelse,Frederiksberg,2007,2,0
50-54 år,Slagelse,Frederiksberg,2008,1,0
50-54 år,Slagelse,Frederiksberg,2009,2,1
50-54 år,Slagelse,Frederiksberg,2010,0,1
50-54 år,Slagelse,Frederiksberg,2011,0,1
50-54 år,Slagelse,Frederiksberg,2012,2,1
50-54 år,Slagelse,Frederiksberg,2013,0,2
50-54 år,Slagelse,Frederiksberg,2014,2,2
50-54 år,Slagelse,Frederiksberg,2015,0,1
50-54 år,Slagelse,Frederiksberg,2016,1,2
50-54 år,Slagelse,Frederiksberg,2017,2,1
50-54 år,Sorø,Frederiksberg,2006,0,1
50-54 år,Sorø,Frederiksberg,2007,2,1
50-54 år,Sorø,Frederiksberg,2008,1,0
50-54 år,Sorø,Frederiksberg,2009,0,3
50-54 år,Sorø,Frederiksberg,2010,1,1
50-54 år,Sorø,Frederiksberg,2011,0,1
50-54 år,Sorø,Frederiksberg,2012,0,1
50-54 år,Sorø,Frederiksberg,2013,0,0
50-54 år,Sorø,Frederiksberg,2014,0,0
50-54 år,Sorø,Frederiksberg,2015,0,0
50-54 år,Sorø,Frederiksberg,2016,0,1
50-54 år,Sorø,Frederiksberg,2017,1,0
50-54 år,Stevns,Frederiksberg,2006,0,0
50-54 år,Stevns,Frederiksberg,2007,0,0
50-54 år,Stevns,Frederiksberg,2008,0,1
50-54 år,Stevns,Frederiksberg,2009,0,1
50-54 år,Stevns,Frederiksberg,2010,0,0
50-54 år,Stevns,Frederiksberg,2011,1,0
50-54 år,Stevns,Frederiksberg,2012,0,0
50-54 år,Stevns,Frederiksberg,2013,0,0
50-54 år,Stevns,Frederiksberg,2014,2,1
50-54 år,Stevns,Frederiksberg,2015,0,1
50-54 år,Stevns,Frederiksberg,2016,1,3
50-54 år,Stevns,Frederiksberg,2017,2,0
50-54 år,Vordingborg,Frederiksberg,2006,0,1
50-54 år,Vordingborg,Frederiksberg,2007,2,0
50-54 år,Vordingborg,Frederiksberg,2008,0,1
50-54 år,Vordingborg,Frederiksberg,2009,3,1
50-54 år,Vordingborg,Frederiksberg,2010,1,0
50-54 år,Vordingborg,Frederiksberg,2011,3,1
50-54 år,Vordingborg,Frederiksberg,2012,1,1
50-54 år,Vordingborg,Frederiksberg,2013,0,2
50-54 år,Vordingborg,Frederiksberg,2014,1,4
50-54 år,Vordingborg,Frederiksberg,2015,0,3
50-54 år,Vordingborg,Frederiksberg,2016,1,1
50-54 år,Vordingborg,Frederiksberg,2017,1,4
50-54 år,Assens,Frederiksberg,2006,0,0
50-54 år,Assens,Frederiksberg,2007,0,0
50-54 år,Assens,Frederiksberg,2008,0,0
50-54 år,Assens,Frederiksberg,2009,1,0
50-54 år,Assens,Frederiksberg,2010,0,0
50-54 år,Assens,Frederiksberg,2011,0,0
50-54 år,Assens,Frederiksberg,2012,0,0
50-54 år,Assens,Frederiksberg,2013,0,0
50-54 år,Assens,Frederiksberg,2014,1,0
50-54 år,Assens,Frederiksberg,2015,0,0
50-54 år,Assens,Frederiksberg,2016,0,0
50-54 år,Assens,Frederiksberg,2017,1,0
50-54 år,Faaborg-Midtfyn,Frederiksberg,2006,0,0
50-54 år,Faaborg-Midtfyn,Frederiksberg,2007,0,0
50-54 år,Faaborg-Midtfyn,Frederiksberg,2008,1,0
50-54 år,Faaborg-Midtfyn,Frederiksberg,2009,0,0
50-54 år,Faaborg-Midtfyn,Frederiksberg,2010,0,0
50-54 år,Faaborg-Midtfyn,Frederiksberg,2011,1,0
50-54 år,Faaborg-Midtfyn,Frederiksberg,2012,0,1
50-54 år,Faaborg-Midtfyn,Frederiksberg,2013,0,0
50-54 år,Faaborg-Midtfyn,Frederiksberg,2014,0,0
50-54 år,Faaborg-Midtfyn,Frederiksberg,2015,0,0
50-54 år,Faaborg-Midtfyn,Frederiksberg,2016,0,0
50-54 år,Faaborg-Midtfyn,Frederiksberg,2017,2,0
50-54 år,Kerteminde,Frederiksberg,2006,0,0
50-54 år,Kerteminde,Frederiksberg,2007,0,0
50-54 år,Kerteminde,Frederiksberg,2008,0,0
50-54 år,Kerteminde,Frederiksberg,2009,0,1
50-54 år,Kerteminde,Frederiksberg,2010,0,0
50-54 år,Kerteminde,Frederiksberg,2011,0,0
50-54 år,Kerteminde,Frederiksberg,2012,0,0
50-54 år,Kerteminde,Frederiksberg,2013,0,0
50-54 år,Kerteminde,Frederiksberg,2014,0,0
50-54 år,Kerteminde,Frederiksberg,2015,0,0
50-54 år,Kerteminde,Frederiksberg,2016,0,1
50-54 år,Kerteminde,Frederiksberg,2017,0,0
50-54 år,Langeland,Frederiksberg,2006,0,0
50-54 år,Langeland,Frederiksberg,2007,0,0
50-54 år,Langeland,Frederiksberg,2008,0,0
50-54 år,Langeland,Frederiksberg,2009,1,1
50-54 år,Langeland,Frederiksberg,2010,0,0
50-54 år,Langeland,Frederiksberg,2011,0,0
50-54 år,Langeland,Frederiksberg,2012,0,0
50-54 år,Langeland,Frederiksberg,2013,0,0
50-54 år,Langeland,Frederiksberg,2014,0,0
50-54 år,Langeland,Frederiksberg,2015,0,0
50-54 år,Langeland,Frederiksberg,2016,0,0
50-54 år,Langeland,Frederiksberg,2017,0,1
50-54 år,Middelfart,Frederiksberg,2006,1,1
50-54 år,Middelfart,Frederiksberg,2007,0,0
50-54 år,Middelfart,Frederiksberg,2008,0,0
50-54 år,Middelfart,Frederiksberg,2009,0,1
50-54 år,Middelfart,Frederiksberg,2010,0,0
50-54 år,Middelfart,Frederiksberg,2011,0,0
50-54 år,Middelfart,Frederiksberg,2012,0,1
50-54 år,Middelfart,Frederiksberg,2013,0,0
50-54 år,Middelfart,Frederiksberg,2014,0,0
50-54 år,Middelfart,Frederiksberg,2015,0,0
50-54 år,Middelfart,Frederiksberg,2016,0,0
50-54 år,Middelfart,Frederiksberg,2017,0,0
50-54 år,Nordfyns,Frederiksberg,2006,0,0
50-54 år,Nordfyns,Frederiksberg,2007,1,0
50-54 år,Nordfyns,Frederiksberg,2008,0,0
50-54 år,Nordfyns,Frederiksberg,2009,0,0
50-54 år,Nordfyns,Frederiksberg,2010,0,0
50-54 år,Nordfyns,Frederiksberg,2011,0,0
50-54 år,Nordfyns,Frederiksberg,2012,0,0
50-54 år,Nordfyns,Frederiksberg,2013,0,0
50-54 år,Nordfyns,Frederiksberg,2014,0,0
50-54 år,Nordfyns,Frederiksberg,2015,0,0
50-54 år,Nordfyns,Frederiksberg,2016,0,0
50-54 år,Nordfyns,Frederiksberg,2017,0,0
50-54 år,Nyborg,Frederiksberg,2006,0,0
50-54 år,Nyborg,Frederiksberg,2007,0,0
50-54 år,Nyborg,Frederiksberg,2008,1,1
50-54 år,Nyborg,Frederiksberg,2009,1,0
50-54 år,Nyborg,Frederiksberg,2010,0,0
50-54 år,Nyborg,Frederiksberg,2011,0,0
50-54 år,Nyborg,Frederiksberg,2012,1,1
50-54 år,Nyborg,Frederiksberg,2013,0,0
50-54 år,Nyborg,Frederiksberg,2014,0,0
50-54 år,Nyborg,Frederiksberg,2015,0,0
50-54 år,Nyborg,Frederiksberg,2016,0,0
50-54 år,Nyborg,Frederiksberg,2017,0,0
50-54 år,Odense,Frederiksberg,2006,1,1
50-54 år,Odense,Frederiksberg,2007,2,0
50-54 år,Odense,Frederiksberg,2008,0,0
50-54 år,Odense,Frederiksberg,2009,0,1
50-54 år,Odense,Frederiksberg,2010,0,1
50-54 år,Odense,Frederiksberg,2011,1,0
50-54 år,Odense,Frederiksberg,2012,0,2
50-54 år,Odense,Frederiksberg,2013,2,2
50-54 år,Odense,Frederiksberg,2014,0,2
50-54 år,Odense,Frederiksberg,2015,0,2
50-54 år,Odense,Frederiksberg,2016,1,4
50-54 år,Odense,Frederiksberg,2017,2,1
50-54 år,Svendborg,Frederiksberg,2006,1,1
50-54 år,Svendborg,Frederiksberg,2007,0,0
50-54 år,Svendborg,Frederiksberg,2008,1,0
50-54 år,Svendborg,Frederiksberg,2009,1,1
50-54 år,Svendborg,Frederiksberg,2010,0,0
50-54 år,Svendborg,Frederiksberg,2011,0,0
50-54 år,Svendborg,Frederiksberg,2012,0,0
50-54 år,Svendborg,Frederiksberg,2013,0,0
50-54 år,Svendborg,Frederiksberg,2014,0,0
50-54 år,Svendborg,Frederiksberg,2015,0,0
50-54 år,Svendborg,Frederiksberg,2016,2,0
50-54 år,Svendborg,Frederiksberg,2017,0,0
50-54 år,Ærø,Frederiksberg,2006,0,0
50-54 år,Ærø,Frederiksberg,2007,0,0
50-54 år,Ærø,Frederiksberg,2008,0,0
50-54 år,Ærø,Frederiksberg,2009,0,0
50-54 år,Ærø,Frederiksberg,2010,0,0
50-54 år,Ærø,Frederiksberg,2011,0,1
50-54 år,Ærø,Frederiksberg,2012,0,0
50-54 år,Ærø,Frederiksberg,2013,0,0
50-54 år,Ærø,Frederiksberg,2014,0,0
50-54 år,Ærø,Frederiksberg,2015,1,0
50-54 år,Ærø,Frederiksberg,2016,0,0
50-54 år,Ærø,Frederiksberg,2017,0,1
50-54 år,Billund,Frederiksberg,2006,0,0
50-54 år,Billund,Frederiksberg,2007,0,0
50-54 år,Billund,Frederiksberg,2008,0,0
50-54 år,Billund,Frederiksberg,2009,0,0
50-54 år,Billund,Frederiksberg,2010,0,0
50-54 år,Billund,Frederiksberg,2011,0,0
50-54 år,Billund,Frederiksberg,2012,0,0
50-54 år,Billund,Frederiksberg,2013,0,0
50-54 år,Billund,Frederiksberg,2014,0,0
50-54 år,Billund,Frederiksberg,2015,0,0
50-54 år,Billund,Frederiksberg,2016,0,0
50-54 år,Billund,Frederiksberg,2017,0,0
50-54 år,Esbjerg,Frederiksberg,2006,0,0
50-54 år,Esbjerg,Frederiksberg,2007,1,0
50-54 år,Esbjerg,Frederiksberg,2008,2,0
50-54 år,Esbjerg,Frederiksberg,2009,0,0
50-54 år,Esbjerg,Frederiksberg,2010,1,0
50-54 år,Esbjerg,Frederiksberg,2011,1,0
50-54 år,Esbjerg,Frederiksberg,2012,0,0
50-54 år,Esbjerg,Frederiksberg,2013,1,0
50-54 år,Esbjerg,Frederiksberg,2014,1,0
50-54 år,Esbjerg,Frederiksberg,2015,0,0
50-54 år,Esbjerg,Frederiksberg,2016,0,1
50-54 år,Esbjerg,Frederiksberg,2017,0,1
50-54 år,Fanø,Frederiksberg,2006,0,0
50-54 år,Fanø,Frederiksberg,2007,0,0
50-54 år,Fanø,Frederiksberg,2008,0,0
50-54 år,Fanø,Frederiksberg,2009,0,0
50-54 år,Fanø,Frederiksberg,2010,0,0
50-54 år,Fanø,Frederiksberg,2011,0,0
50-54 år,Fanø,Frederiksberg,2012,0,0
50-54 år,Fanø,Frederiksberg,2013,0,0
50-54 år,Fanø,Frederiksberg,2014,0,0
50-54 år,Fanø,Frederiksberg,2015,1,0
50-54 år,Fanø,Frederiksberg,2016,0,0
50-54 år,Fanø,Frederiksberg,2017,0,0
50-54 år,Fredericia,Frederiksberg,2006,0,1
50-54 år,Fredericia,Frederiksberg,2007,0,0
50-54 år,Fredericia,Frederiksberg,2008,0,0
50-54 år,Fredericia,Frederiksberg,2009,0,0
50-54 år,Fredericia,Frederiksberg,2010,0,0
50-54 år,Fredericia,Frederiksberg,2011,1,0
50-54 år,Fredericia,Frederiksberg,2012,0,0
50-54 år,Fredericia,Frederiksberg,2013,0,0
50-54 år,Fredericia,Frederiksberg,2014,1,0
50-54 år,Fredericia,Frederiksberg,2015,1,0
50-54 år,Fredericia,Frederiksberg,2016,0,0
50-54 år,Fredericia,Frederiksberg,2017,0,0
50-54 år,Haderslev,Frederiksberg,2006,0,0
50-54 år,Haderslev,Frederiksberg,2007,1,1
50-54 år,Haderslev,Frederiksberg,2008,0,1
50-54 år,Haderslev,Frederiksberg,2009,0,1
50-54 år,Haderslev,Frederiksberg,2010,0,0
50-54 år,Haderslev,Frederiksberg,2011,1,0
50-54 år,Haderslev,Frederiksberg,2012,0,0
50-54 år,Haderslev,Frederiksberg,2013,0,0
50-54 år,Haderslev,Frederiksberg,2014,0,0
50-54 år,Haderslev,Frederiksberg,2015,0,0
50-54 år,Haderslev,Frederiksberg,2016,0,0
50-54 år,Haderslev,Frederiksberg,2017,0,0
50-54 år,Kolding,Frederiksberg,2006,0,0
50-54 år,Kolding,Frederiksberg,2007,1,1
50-54 år,Kolding,Frederiksberg,2008,0,1
50-54 år,Kolding,Frederiksberg,2009,0,0
50-54 år,Kolding,Frederiksberg,2010,0,0
50-54 år,Kolding,Frederiksberg,2011,0,1
50-54 år,Kolding,Frederiksberg,2012,1,0
50-54 år,Kolding,Frederiksberg,2013,1,0
50-54 år,Kolding,Frederiksberg,2014,0,0
50-54 år,Kolding,Frederiksberg,2015,0,0
50-54 år,Kolding,Frederiksberg,2016,1,0
50-54 år,Kolding,Frederiksberg,2017,1,0
50-54 år,Sønderborg,Frederiksberg,2006,0,0
50-54 år,Sønderborg,Frederiksberg,2007,0,1
50-54 år,Sønderborg,Frederiksberg,2008,0,0
50-54 år,Sønderborg,Frederiksberg,2009,0,0
50-54 år,Sønderborg,Frederiksberg,2010,0,1
50-54 år,Sønderborg,Frederiksberg,2011,0,0
50-54 år,Sønderborg,Frederiksberg,2012,0,1
50-54 år,Sønderborg,Frederiksberg,2013,0,0
50-54 år,Sønderborg,Frederiksberg,2014,0,0
50-54 år,Sønderborg,Frederiksberg,2015,0,0
50-54 år,Sønderborg,Frederiksberg,2016,0,1
50-54 år,Sønderborg,Frederiksberg,2017,0,0
50-54 år,Tønder,Frederiksberg,2006,0,0
50-54 år,Tønder,Frederiksberg,2007,0,0
50-54 år,Tønder,Frederiksberg,2008,0,0
50-54 år,Tønder,Frederiksberg,2009,0,0
50-54 år,Tønder,Frederiksberg,2010,0,0
50-54 år,Tønder,Frederiksberg,2011,0,0
50-54 år,Tønder,Frederiksberg,2012,0,0
50-54 år,Tønder,Frederiksberg,2013,0,0
50-54 år,Tønder,Frederiksberg,2014,0,0
50-54 år,Tønder,Frederiksberg,2015,0,0
50-54 år,Tønder,Frederiksberg,2016,0,0
50-54 år,Tønder,Frederiksberg,2017,0,0
50-54 år,Varde,Frederiksberg,2006,0,0
50-54 år,Varde,Frederiksberg,2007,0,0
50-54 år,Varde,Frederiksberg,2008,0,0
50-54 år,Varde,Frederiksberg,2009,0,0
50-54 år,Varde,Frederiksberg,2010,0,0
50-54 år,Varde,Frederiksberg,2011,0,0
50-54 år,Varde,Frederiksberg,2012,0,0
50-54 år,Varde,Frederiksberg,2013,0,0
50-54 år,Varde,Frederiksberg,2014,0,1
50-54 år,Varde,Frederiksberg,2015,0,0
50-54 år,Varde,Frederiksberg,2016,0,0
50-54 år,Varde,Frederiksberg,2017,1,0
50-54 år,Vejen,Frederiksberg,2006,0,0
50-54 år,Vejen,Frederiksberg,2007,0,0
50-54 år,Vejen,Frederiksberg,2008,0,0
50-54 år,Vejen,Frederiksberg,2009,0,0
50-54 år,Vejen,Frederiksberg,2010,0,0
50-54 år,Vejen,Frederiksberg,2011,0,0
50-54 år,Vejen,Frederiksberg,2012,0,0
50-54 år,Vejen,Frederiksberg,2013,0,0
50-54 år,Vejen,Frederiksberg,2014,0,0
50-54 år,Vejen,Frederiksberg,2015,0,0
50-54 år,Vejen,Frederiksberg,2016,0,0
50-54 år,Vejen,Frederiksberg,2017,1,1
50-54 år,Vejle,Frederiksberg,2006,0,0
50-54 år,Vejle,Frederiksberg,2007,1,0
50-54 år,Vejle,Frederiksberg,2008,0,0
50-54 år,Vejle,Frederiksberg,2009,0,0
50-54 år,Vejle,Frederiksberg,2010,1,0
50-54 år,Vejle,Frederiksberg,2011,0,0
50-54 år,Vejle,Frederiksberg,2012,0,0
50-54 år,Vejle,Frederiksberg,2013,0,1
50-54 år,Vejle,Frederiksberg,2014,0,0
50-54 år,Vejle,Frederiksberg,2015,0,0
50-54 år,Vejle,Frederiksberg,2016,1,0
50-54 år,Vejle,Frederiksberg,2017,0,1
50-54 år,Aabenraa,Frederiksberg,2006,0,0
50-54 år,Aabenraa,Frederiksberg,2007,0,0
50-54 år,Aabenraa,Frederiksberg,2008,0,0
50-54 år,Aabenraa,Frederiksberg,2009,0,0
50-54 år,Aabenraa,Frederiksberg,2010,0,0
50-54 år,Aabenraa,Frederiksberg,2011,0,0
50-54 år,Aabenraa,Frederiksberg,2012,0,0
50-54 år,Aabenraa,Frederiksberg,2013,0,0
50-54 år,Aabenraa,Frederiksberg,2014,0,0
50-54 år,Aabenraa,Frederiksberg,2015,0,0
50-54 år,Aabenraa,Frederiksberg,2016,1,0
50-54 år,Aabenraa,Frederiksberg,2017,0,0
50-54 år,Favrskov,Frederiksberg,2006,0,0
50-54 år,Favrskov,Frederiksberg,2007,0,0
50-54 år,Favrskov,Frederiksberg,2008,0,0
50-54 år,Favrskov,Frederiksberg,2009,0,0
50-54 år,Favrskov,Frederiksberg,2010,0,0
50-54 år,Favrskov,Frederiksberg,2011,0,0
50-54 år,Favrskov,Frederiksberg,2012,0,0
50-54 år,Favrskov,Frederiksberg,2013,0,0
50-54 år,Favrskov,Frederiksberg,2014,0,0
50-54 år,Favrskov,Frederiksberg,2015,0,0
50-54 år,Favrskov,Frederiksberg,2016,0,0
50-54 år,Favrskov,Frederiksberg,2017,0,0
50-54 år,Hedensted,Frederiksberg,2006,0,0
50-54 år,Hedensted,Frederiksberg,2007,0,0
50-54 år,Hedensted,Frederiksberg,2008,0,0
50-54 år,Hedensted,Frederiksberg,2009,0,0
50-54 år,Hedensted,Frederiksberg,2010,0,0
50-54 år,Hedensted,Frederiksberg,2011,0,0
50-54 år,Hedensted,Frederiksberg,2012,0,0
50-54 år,Hedensted,Frederiksberg,2013,0,0
50-54 år,Hedensted,Frederiksberg,2014,0,0
50-54 år,Hedensted,Frederiksberg,2015,0,0
50-54 år,Hedensted,Frederiksberg,2016,0,0
50-54 år,Hedensted,Frederiksberg,2017,0,0
50-54 år,Horsens,Frederiksberg,2006,0,0
50-54 år,Horsens,Frederiksberg,2007,0,0
50-54 år,Horsens,Frederiksberg,2008,0,0
50-54 år,Horsens,Frederiksberg,2009,0,0
50-54 år,Horsens,Frederiksberg,2010,0,0
50-54 år,Horsens,Frederiksberg,2011,0,0
50-54 år,Horsens,Frederiksberg,2012,0,0
50-54 år,Horsens,Frederiksberg,2013,0,0
50-54 år,Horsens,Frederiksberg,2014,0,0
50-54 år,Horsens,Frederiksberg,2015,0,0
50-54 år,Horsens,Frederiksberg,2016,0,0
50-54 år,Horsens,Frederiksberg,2017,1,1
50-54 år,Norddjurs,Frederiksberg,2006,0,0
50-54 år,Norddjurs,Frederiksberg,2007,0,0
50-54 år,Norddjurs,Frederiksberg,2008,0,0
50-54 år,Norddjurs,Frederiksberg,2009,0,0
50-54 år,Norddjurs,Frederiksberg,2010,0,0
50-54 år,Norddjurs,Frederiksberg,2011,0,0
50-54 år,Norddjurs,Frederiksberg,2012,1,0
50-54 år,Norddjurs,Frederiksberg,2013,0,0
50-54 år,Norddjurs,Frederiksberg,2014,0,0
50-54 år,Norddjurs,Frederiksberg,2015,0,0
50-54 år,Norddjurs,Frederiksberg,2016,0,0
50-54 år,Norddjurs,Frederiksberg,2017,0,0
50-54 år,Odder,Frederiksberg,2006,0,0
50-54 år,Odder,Frederiksberg,2007,0,0
50-54 år,Odder,Frederiksberg,2008,0,0
50-54 år,Odder,Frederiksberg,2009,0,0
50-54 år,Odder,Frederiksberg,2010,0,0
50-54 år,Odder,Frederiksberg,2011,0,0
50-54 år,Odder,Frederiksberg,2012,0,0
50-54 år,Odder,Frederiksberg,2013,0,0
50-54 år,Odder,Frederiksberg,2014,0,0
50-54 år,Odder,Frederiksberg,2015,0,0
50-54 år,Odder,Frederiksberg,2016,2,1
50-54 år,Odder,Frederiksberg,2017,0,0
50-54 år,Randers,Frederiksberg,2006,0,0
50-54 år,Randers,Frederiksberg,2007,0,1
50-54 år,Randers,Frederiksberg,2008,0,0
50-54 år,Randers,Frederiksberg,2009,0,1
50-54 år,Randers,Frederiksberg,2010,0,1
50-54 år,Randers,Frederiksberg,2011,0,0
50-54 år,Randers,Frederiksberg,2012,0,0
50-54 år,Randers,Frederiksberg,2013,0,0
50-54 år,Randers,Frederiksberg,2014,0,0
50-54 år,Randers,Frederiksberg,2015,0,1
50-54 år,Randers,Frederiksberg,2016,0,0
50-54 år,Randers,Frederiksberg,2017,0,0
50-54 år,Samsø,Frederiksberg,2006,0,0
50-54 år,Samsø,Frederiksberg,2007,0,0
50-54 år,Samsø,Frederiksberg,2008,0,0
50-54 år,Samsø,Frederiksberg,2009,1,0
50-54 år,Samsø,Frederiksberg,2010,0,0
50-54 år,Samsø,Frederiksberg,2011,0,1
50-54 år,Samsø,Frederiksberg,2012,0,1
50-54 år,Samsø,Frederiksberg,2013,0,0
50-54 år,Samsø,Frederiksberg,2014,0,0
50-54 år,Samsø,Frederiksberg,2015,0,0
50-54 år,Samsø,Frederiksberg,2016,1,1
50-54 år,Samsø,Frederiksberg,2017,0,0
50-54 år,Silkeborg,Frederiksberg,2006,1,0
50-54 år,Silkeborg,Frederiksberg,2007,0,1
50-54 år,Silkeborg,Frederiksberg,2008,0,0
50-54 år,Silkeborg,Frederiksberg,2009,0,0
